ID,name,Food Group,Calories,Fat,Protein,Carbohydrate,Sugars,Fiber,Saturated Fat,Calcium,Iron,Potassium,Magnesium,Vitamin A,Vitamin C,Vitamin B12,Vitamin E,Phosphorus,Sodium,Zinc,Copper,Manganese,Selenium,Thiamin,Riboflavin,Niacin,Vitamin B6,Folate,Choline,Vitamin D,Vitamin K
788877,Mushroom Cream Soup,Soups and Sauces,65.0,3.67,2.31,5.82,2.75,0.3,1.098,65,0.1,102,7,28,0.0,0.24,0.27,57,367,0.27,0.018,0.0,3.0,0.026,0.098,0.218,0.026,4,12.8,0,9.9
788878,Mushroom Cream Soup With Chicken,Soups and Sauces,75.0,3.44,2.44,8.4,2.94,1.6,1.239,71,0.36,98,9,31,0.0,0.22,0.34,56,357,0.61,0.027,0.0,3.0,0.028,0.135,0.695,0.037,3,12.6,0,0.6
788906,Vegetable Beef Soup,Soups and Sauces,55.0,1.82,5.86,3.9,1.02,0.8,0.535,14,0.73,167,10,33,4.5,0.35,0.22,52,270,1.17,0.04,0.0,5.1,0.035,0.058,1.478,0.097,11,21.4,0,16.4
173664,100 Proof Liquor,Beverages,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04,2,0,0,0.0,0.0,0.0,4,1,0.04,0.021,0.018000000000000000,0.0,0.006,0.004,0.013000000000000000,0.001,0,0.0,0,0.0
171919,86 Proof Liquor,Beverages,250.0,0.0,0.0,0.1,0.0,0.0,0.0,0,0.04,2,0,0,0.0,0.0,0.0,4,1,0.04,0.021,0.018000000000000000,0.0,0.006,0.004,0.013000000000000000,0.001,0,0.0,0,0.0
171920,90 Proof Liquor,Beverages,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04,2,0,0,0.0,0.0,0.0,4,1,0.04,0.021,0.018000000000000000,0.0,0.006,0.004,0.013000000000000000,0.001,0,0.0,0,0.0
173663,94 Proof Liquor,Beverages,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04,2,0,0,0.0,0.0,0.0,4,1,0.04,0.021,0.018000000000000000,0.0,0.006,0.004,0.013000000000000000,0.001,0,0.0,0,0.0
168748,Beer Light Budweiser Select,Beverages,28.0,0.0,0.2,0.87,0.0,0.0,0.0,4,0.0,26,6,0,0.0,0.0,0.0,0,3,0.01,0.001,0.007000000000000000,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
174145,Beer Light Higher Alcohol,Beverages,46.0,0.0,0.25,0.77,0.09,0.0,0.0,4,0.03,21,5,0,0.0,0.02,0.0,12,4,0.01,0.006,0.0,0.4,0.005,0.015,0.391,0.034,6,8.8,0,0.0
169575,Beer Light Low Carb,Beverages,27.0,0.0,0.17,0.73,0.0,0.0,0.0,4,0.0,17,4,0,0.0,0.0,0.0,8,3,0.01,0.002,0.005,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
173168,Creme De Menthe 72 Proof,Beverages,371.0,0.3,0.0,41.6,41.6,0.0,0.014000000000000000,0,0.07,0,0,0,0.0,0.0,0.0,0,5,0.04,0.08,0.04,0.4,0.0,0.0,0.003,0.0,0,0.0,0,0.0
169574,Daiquiri Prepared-From-Recipe,Beverages,186.0,0.06,0.06,6.94,5.58,0.1,0.006,3,0.09,21,2,0,1.6,0.0,0.03,5,5,0.04,0.022000000000000000,0.015,0.1,0.013000000000000000,0.005,0.051,0.008,2,0.0,0,0.1
173665,Liqueur Coffee 63 Proof,Beverages,308.0,0.3,0.1,32.2,32.2,0.0,0.106,1,0.06,30,3,0,0.0,0.0,0.0,6,8,0.03,0.04,0.017,0.3,0.004,0.012,0.14400000000000000,0.0,0,0.0,0,0.0
174141,Malt Beer Hard Lemonade,Beverages,68.0,0.0,0.0,10.07,9.77,0.0,0.0,4,0.03,27,4,0,2.8,0.01,0.02,7,5,0.01,0.008,0.006,0.3,0.006,0.01,0.225,0.022000000000000000,4,4.4,0,0.0
168750,Pina Colada Canned,Beverages,237.0,7.6,0.6,27.6,0.0,0.1,6.571000000000000,1,0.03,83,6,1,1.5,0.0,0.0,36,71,0.2,0.087,0.319,0.7,0.017,0.005,0.10400000000000000,0.017,6,0.0,0,0.0
168752,Pina Colada Prepared-From-Recipe,Beverages,174.0,1.88,0.42,22.66,22.33,0.3,1.636,8,0.21,71,8,0,4.9,0.0,0.02,7,6,0.13,0.079,0.528,0.7,0.029000000000000000,0.017,0.11800000000000000,0.045,12,0.0,0,0.1
173662,Whiskey Sour,Beverages,149.0,0.03,0.0,13.17,0.0,0.0,0.005,1,0.08,5,1,0,1.6,0.0,0.0,6,20,0.06,0.009000000000000000,0.006,0.1,0.011000000000000000,0.006,0.02,0.0,0,0.0,0,0.0
169070,Wine Cooking,Beverages,50.0,0.0,0.5,6.3,1.55,0.0,0.0,9,0.4,88,10,0,0.0,0.0,0.0,15,626,0.08,0.011000000000000000,0.0,0.2,0.0,0.01,0.1,0.02,1,5.0,0,0.0
169071,Wine Light,Beverages,49.0,0.0,0.07,1.17,1.15,0.0,0.0,9,0.4,88,10,0,0.0,0.0,0.0,15,7,0.08,0.011000000000000000,0.0,0.2,0.0,0.01,0.1,0.02,1,5.0,0,0.0
789599,Alcoholic Malt Beverage (Higher Alcohol Sweetened),Beverages,88.0,0.0,0.0,8.86,8.6,0.0,0.0,4,0.03,24,4,0,2.5,0.01,0.02,7,5,0.01,0.01,0.0,0.3,0.006,0.009000000000000000,0.2,0.019,4,3.9,0,0.0
789606,Bacardi Cocktail,Beverages,123.0,0.08,0.08,16.11,16.11,0.0,0.006,2,0.09,22,1,0,2.0,0.0,0.0,6,77,0.06,0.005,0.0,0.3,0.011000000000000000,0.009000000000000000,0.003,0.0,0,0.7,0,0.0
786870,Banana Nectar,Beverages,70.0,0.12,0.38,17.99,14.26,0.9,0.039,4,0.1,126,10,1,3.0,0.0,0.04,8,2,0.05,0.033,0.0,0.4,0.011000000000000000,0.027000000000000000,0.233,0.128,7,3.4,0,0.2
173191,Barbera,Beverages,85.0,0.0,0.07,2.79,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
168746,Beer,Beverages,43.0,0.0,0.46,3.55,0.0,0.0,0.0,4,0.02,27,6,0,0.0,0.02,0.0,14,4,0.01,0.005,0.008,0.6,0.005,0.025,0.513,0.046,6,10.1,0,0.0
789653,Black Russian,Beverages,279.0,0.14,0.04,21.21,17.36,0.0,0.048,0,0.05,15,1,0,0.0,0.0,0.0,5,4,0.04,0.03,0.0,0.2,0.005,0.008,0.07200000000000000,0.001,0,0.4,0,0.0
173227,Black Tea (Brewed),Beverages,1.0,0.0,0.0,0.3,0.0,0.0,0.002,0,0.02,37,3,0,0.0,0.0,0.0,1,3,0.02,0.01,0.21900000000000000,0.0,0.0,0.014000000000000000,0.0,0.0,5,0.4,0,0.0
174144,Black Tea (Ready To Drink),Beverages,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
789607,Bloody Mary,Beverages,69.0,0.23,0.64,3.16,2.22,0.4,0.017,10,0.4,183,9,17,51.1,0.0,0.24,16,207,0.11,0.041000000000000000,0.0,0.4,0.07400000000000000,0.061,0.512,0.054000000000000000,16,5.1,0,1.8
174158,Bottled Water,Beverages,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0,2,0,0.0,0.0,0.0,0,2,0.0,0.007000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
168747,Budweiser Beer,Beverages,41.0,0.0,0.36,2.97,0.0,0.0,0.0,4,0.0,33,7,0,0.0,0.0,0.0,13,3,0.0,0.003,0.009000000000000000,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
169572,Budweiser Light Beer,Beverages,29.0,0.0,0.25,1.3,0.0,0.0,0.0,3,0.0,26,7,0,0.0,0.0,0.0,11,3,0.0,0.002,0.006,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
173208,Burgundy,Beverages,86.0,0.0,0.07,3.69,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
174834,Cabernet Franc,Beverages,83.0,0.0,0.07,2.45,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
174833,Cabernet Sauvignon,Beverages,83.0,0.0,0.07,2.6,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
174851,Caffeine Free Cola,Beverages,41.0,0.0,0.0,10.58,10.58,0.0,0.0,2,0.02,3,0,0,0.0,0.0,0.0,11,4,0.01,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0.3,0,0.0
789608,Canadian Club And Soda,Beverages,59.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.02,2,1,0,0.0,0.0,0.0,1,16,0.08,0.01,0.0,0.0,0.002,0.001,0.003,0.0,0,0.0,0,0.0
786871,Cantaloupe Nectar,Beverages,62.0,0.08,0.33,15.68,15.54,0.4,0.02,5,0.09,96,5,50,10.2,0.0,0.02,6,8,0.07,0.02,0.0,0.2,0.013000000000000000,0.009000000000000000,0.263,0.026000000000000000,4,3.0,0,1.0
789609,Cape Cod,Beverages,98.0,0.08,0.0,10.18,8.94,0.0,0.007000000000000000,2,0.08,11,1,0,31.8,0.0,0.17,2,2,0.03,0.013000000000000000,0.0,0.2,0.001,0.001,0.034,0.0,0,0.8,0,0.8
175093,Cola,Beverages,37.0,0.02,0.07,9.56,8.97,0.0,0.0,2,0.11,2,0,0,0.0,0.0,0.0,10,4,0.02,0.001,0.002,0.1,0.0,0.0,0.0,0.0,0,0.3,0,0.0
173205,Carbonated Lemon-Lime Soda (No Caffeine),Beverages,41.0,0.0,0.09,10.42,10.38,0.0,0.0,2,0.02,1,1,0,0.0,0.0,0.0,0,10,0.01,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0,0.4,0,0.0
171875,Carbonated Limeade (High Caffeine),Beverages,17.0,0.11,0.0,4.11,3.97,0.0,0.0,2,0.03,19,0,0,0.0,0.0,0.0,29,40,0.01,0.006,0.004,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
175099,Low Calorie Cola (Contains Caffeine),Beverages,2.0,0.03,0.11,0.29,0.0,0.0,0.0,3,0.11,8,1,0,0.0,0.0,0.0,9,8,0.01,0.002,0.107,0.0,0.005,0.023,0.0,0.0,0,0.0,0,0.0
174840,Carignane,Beverages,74.0,0.0,0.07,2.4,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
789457,Cereal Beverage,Beverages,5.0,0.03,0.08,1.0,0.06,0.3,0.008,4,0.06,31,4,0,0.0,0.0,0.01,7,5,0.02,0.013000000000000000,0.0,0.8,0.005,0.001,0.226,0.01,1,0.2,0,0.0
789656,Champagne,Beverages,128.0,0.07,0.16,12.23,10.23,0.1,0.005,8,0.25,83,8,0,4.0,0.0,0.01,11,4,0.1,0.038,0.0,0.2,0.024,0.017,0.134,0.055,7,3.0,0,0.1
174110,Chardonnay,Beverages,84.0,0.0,0.07,2.16,0.96,0.0,0.0,9,0.27,71,10,0,0.0,0.0,0.0,18,5,0.12,0.004,0.11700000000000000,0.1,0.005,0.015,0.10800000000000000,0.05,1,0.0,0,0.0
173195,Chenin Blanc,Beverages,80.0,0.0,0.07,3.31,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
789456,Chicory Beverage,Beverages,7.0,0.0,0.22,1.42,0.0,0.0,0.002,6,0.07,65,7,0,0.0,0.0,0.0,5,4,0.01,0.011000000000000000,0.0,0.3,0.0,0.025,0.524,0.0,0,1.9,0,0.0
174820,Chocolate Almond Milk,Beverages,50.0,1.25,0.63,9.38,8.75,0.4,0.0,188,0.53,75,12,63,4.4,1.25,2.81,19,71,0.63,0.067,0.083,0.2,0.022000000000000000,0.177,0.10300000000000000,0.006,1,2.0,42,0.0
174117,Chocolate Syrup,Beverages,279.0,1.13,2.1,65.1,49.65,2.6,0.519,14,2.11,224,65,0,0.2,0.0,0.02,129,72,0.73,0.512,0.382,1.4,0.009000000000000000,0.05,0.322,0.006,2,1.3,0,0.5
174118,Chocolate Syrup With Milk,Beverages,90.0,2.96,3.07,12.78,11.31,0.3,1.681,89,0.32,145,18,25,0.0,0.38,0.05,90,47,0.43,0.09,0.055,3.4,0.039,0.165,0.13700000000000000,0.032,5,0.0,0,0.2
167711,Chocolate-Flavored Drink,Beverages,49.0,0.4,0.64,10.68,8.68,0.6,0.31,100,0.33,79,11,60,2.0,0.06,0.01,24,91,0.16,0.07400000000000000,0.073,0.7,0.01,0.051,0.106,0.011000000000000000,1,3.3,50,0.1
171913,Citrus Fruit Juice,Beverages,46.0,0.03,0.34,11.42,8.13,0.1,0.002,9,1.12,112,6,2,27.1,0.0,0.06,10,4,0.04,0.035,0.073,0.1,0.014000000000000000,0.01,0.075,0.019,7,0.0,0,0.1
174121,Citrus Green Tea,Beverages,1.0,0.0,0.0,0.31,0.0,0.0,0.0,1,0.0,13,0,0,39.3,0.0,0.0,36,26,0.0,0.005,0.077,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
171882,Clam And Tomato Juice,Beverages,48.0,0.2,0.6,10.95,3.31,0.4,0.0,8,0.15,89,5,7,5.0,0.03,0.11,11,362,0.08,0.029000000000000000,0.032,0.4,0.021,0.012,0.231,0.061,8,0.0,0,0.0
173194,Claret,Beverages,83.0,0.0,0.07,3.01,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
174842,Club Soda,Beverages,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.01,2,1,0,0.0,0.0,0.0,0,21,0.1,0.006,0.001,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
789604,Cocktail Nfs,Beverages,89.0,0.19,0.0,7.8,7.48,0.0,0.0,1,0.02,4,0,0,0.0,0.0,0.0,8,3,0.08,0.01,0.0,0.1,0.001,0.001,0.003,0.0,0,0.2,0,0.0
174123,Cocoa Mix,Beverages,55.0,0.55,0.92,11.54,9.03,0.5,0.32800000000000000,21,0.17,99,12,0,0.0,0.05,0.03,43,73,0.21,0.048,0.037000000000000000,0.7,0.013000000000000000,0.078,0.081,0.016,1,4.6,0,0.1
174116,Coconut Milk (Sweetened),Beverages,31.0,2.08,0.21,2.92,2.5,0.0,2.083,188,0.3,19,0,63,0.0,1.25,0.0,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,42,0.0
174831,Coconut Water (Unsweetened),Beverages,18.0,0.0,0.22,4.24,3.92,0.0,0.0,7,0.03,165,6,0,9.9,0.0,0.0,5,26,0.02,0.008,0.221,0.0,0.03,0.0,0.0,0.0,0,0.0,0,0.0
784451,Coconut Water (Sweetened),Beverages,38.0,0.19,0.68,8.58,7.53,1.0,0.16700000000000000,23,0.28,237,24,0,2.3,0.0,0.0,19,100,0.1,0.038,0.0,1.0,0.028000000000000000,0.055,0.076,0.03,3,1.0,0,0.0
171890,Coffee,Beverages,1.0,0.02,0.12,0.0,0.0,0.0,0.002,2,0.01,49,3,0,0.0,0.0,0.01,3,2,0.02,0.002,0.023,0.0,0.014000000000000000,0.076,0.191,0.001,2,2.6,0,0.1
174125,Coffee Brewed Espresso,Beverages,9.0,0.18,0.1,1.69,0.0,0.0,0.092,2,0.13,115,80,0,0.2,0.0,0.0,7,14,0.05,0.05,0.05,0.0,0.001,0.177,5.207000000000000,0.002,1,1.0,0,0.1
789372,Coffee Cafe Mocha,Beverages,64.0,1.53,2.52,10.15,9.42,0.0,0.966,91,0.04,135,24,42,0.2,0.32,0.02,76,52,0.42,0.041000000000000000,0.0,2.0,0.027000000000000000,0.16900000000000000,0.862,0.027000000000000000,4,11.7,0,0.2
789436,Coffee Cappuccino,Beverages,27.0,1.03,1.68,2.7,2.55,0.0,0.649,62,0.03,90,20,28,0.1,0.21,0.02,48,27,0.25,0.015,0.0,1.3,0.018000000000000000,0.12300000000000000,0.934,0.018000000000000000,2,7.9,0,0.1
175098,Coffee Cream Liqueur,Beverages,327.0,15.7,2.8,20.9,19.76,0.0,9.664,16,0.13,32,2,173,0.2,0.08,0.45,50,92,0.16,0.04,0.006,0.4,0.011000000000000000,0.057,0.078,0.011000000000000000,2,8.1,0,1.3
789343,Coffee Cuban,Beverages,33.0,0.17,0.11,7.86,6.28,0.0,0.086,2,0.12,108,75,0,0.2,0.0,0.01,7,13,0.05,0.047,0.0,0.0,0.001,0.16700000000000000,4.879,0.002,1,2.4,0,0.1
789405,Coffee Iced Cafe Mocha,Beverages,50.0,0.95,1.55,8.9,8.07,0.0,0.599,57,0.03,95,22,26,0.1,0.25,0.02,49,39,0.28,0.043,0.0,1.3,0.019,0.11700000000000000,0.88,0.019,3,8.1,0,0.1
789406,Coffee Iced Cafe Mocha Nonfat,Beverages,43.0,0.07,1.59,8.98,8.09,0.0,0.041000000000000000,58,0.03,103,22,28,0.0,0.23,0.01,54,37,0.26,0.046,0.0,1.6,0.022000000000000000,0.115,0.8810000000000000,0.018000000000000000,3,7.8,0,0.0
789407,Coffee Iced Cafe Mocha With Non-Dairy Milk,Beverages,46.0,0.61,0.72,9.34,8.01,0.1,0.062,74,0.19,70,22,28,0.0,0.34,0.68,19,43,0.27,0.08200000000000000,0.0,0.7,0.011000000000000000,0.115,0.951,0.009000000000000000,3,6.2,0,0.7
789393,Coffee Iced Latte,Beverages,27.0,1.05,1.72,2.76,2.6,0.0,0.662,63,0.03,92,20,28,0.1,0.27,0.02,49,28,0.26,0.015,0.0,1.3,0.02,0.126,0.9540000000000000,0.02,3,8.9,0,0.1
789396,Coffee Iced Latte Flavored,Beverages,39.0,1.01,1.66,6.06,5.9,0.0,0.64,61,0.03,89,19,27,0.1,0.26,0.02,47,27,0.25,0.014000000000000000,0.0,1.3,0.02,0.122,0.922,0.019,3,8.6,0,0.1
789394,Coffee Iced Latte Nonfat,Beverages,19.0,0.07,1.75,2.84,2.62,0.0,0.045,64,0.04,101,20,31,0.0,0.26,0.01,53,25,0.22,0.018000000000000000,0.0,1.6,0.023,0.124,0.955,0.019,3,8.5,0,0.0
789397,Coffee Iced Latte Nonfat Flavored,Beverages,32.0,0.07,1.69,6.14,5.91,0.0,0.043,62,0.04,97,19,30,0.0,0.25,0.01,51,24,0.22,0.018000000000000000,0.0,1.6,0.023,0.121,0.9230000000000000,0.019,3,8.2,0,0.0
789395,Coffee Iced Latte With Non-Dairy Milk,Beverages,22.0,0.68,0.8,3.26,2.55,0.2,0.069,81,0.21,65,20,30,0.0,0.38,0.75,14,32,0.24,0.058000000000000000,0.0,0.6,0.012,0.124,1.033,0.009000000000000000,3,6.8,0,0.8
789398,Coffee Iced Latte With Non-Dairy Milk Flavored,Beverages,35.0,0.66,0.77,6.53,5.84,0.1,0.066,79,0.2,62,19,29,0.0,0.37,0.73,14,31,0.23,0.057,0.0,0.6,0.011000000000000000,0.12,0.998,0.009000000000000000,3,6.6,0,0.8
789348,Coffee Latte,Beverages,43.0,1.68,2.76,4.27,4.2,0.0,1.06,100,0.04,136,23,46,0.2,0.35,0.03,78,41,0.41,0.013000000000000000,0.0,2.1,0.029000000000000000,0.184,0.956,0.029000000000000000,4,12.7,0,0.2
789351,Coffee Latte Flavored,Beverages,54.0,1.62,2.67,7.42,7.35,0.0,1.025,97,0.04,131,22,44,0.2,0.34,0.03,75,40,0.39,0.013000000000000000,0.0,2.0,0.028000000000000000,0.17800000000000000,0.925,0.028000000000000000,4,12.3,0,0.2
789349,Coffee Latte Nonfat,Beverages,30.0,0.1,2.82,4.4,4.23,0.0,0.062,102,0.05,149,23,51,0.0,0.33,0.01,85,37,0.36,0.019,0.0,2.6,0.034,0.18100000000000000,0.958,0.028000000000000000,4,12.1,0,0.0
789352,Coffee Latte Nonfat Flavored,Beverages,42.0,0.09,2.73,7.55,7.38,0.0,0.06,98,0.05,144,22,49,0.0,0.32,0.01,82,36,0.35,0.019,0.0,2.5,0.033,0.17600000000000000,0.9260000000000000,0.027000000000000000,4,11.7,0,0.0
789350,Coffee Latte With Non-Dairy Milk,Beverages,35.0,1.07,1.28,5.07,4.12,0.2,0.10100000000000000,130,0.32,91,23,49,0.0,0.62,1.22,22,48,0.38,0.084,0.0,1.0,0.018000000000000000,0.18,1.085,0.014000000000000000,4,10.7,0,1.3
789353,Coffee Latte With Non-Dairy Milk Flavored,Beverages,47.0,1.04,1.23,8.18,7.26,0.2,0.09700000000000000,125,0.31,88,22,47,0.0,0.6,1.18,22,47,0.37,0.08200000000000000,0.0,1.0,0.018000000000000000,0.175,1.0490000000000000,0.014000000000000000,4,10.3,0,1.2
175097,Coffee Liqueur,Beverages,336.0,0.3,0.1,46.8,38.3,0.0,0.106,1,0.06,30,3,0,0.0,0.0,0.0,6,8,0.03,0.04,0.014000000000000000,0.4,0.004,0.012,0.14400000000000000,0.0,0,0.8,0,0.0
789344,Coffee Macchiato,Beverages,23.0,0.8,1.16,2.72,1.68,0.0,0.46800000000000000,40,0.1,123,57,17,0.2,0.13,0.02,35,24,0.17,0.038,0.0,1.0,0.012,0.17800000000000000,3.52,0.012,2,6.4,0,0.1
789345,Coffee Macchiato Sweetened,Beverages,38.0,0.76,1.11,6.91,5.91,0.0,0.44800000000000000,39,0.09,118,55,17,0.1,0.12,0.02,33,23,0.17,0.037000000000000000,0.0,1.0,0.012,0.171,3.3680000000000000,0.012,2,6.2,0,0.1
789339,Coffee Turkish,Beverages,26.0,0.02,0.11,6.49,6.48,0.0,0.002,2,0.01,46,3,0,0.0,0.0,0.01,3,2,0.02,0.002,0.0,0.0,0.013000000000000000,0.07200000000000000,0.179,0.001,2,2.4,0,0.1
174852,Cola Soft Drink,Beverages,42.0,0.25,0.0,10.36,9.94,0.0,0.0,1,0.02,5,0,0,0.0,0.0,0.0,9,3,0.09,0.007000000000000000,0.003,0.1,0.0,0.0,0.0,0.0,0,0.3,0,0.0
789476,Corn Beverage,Beverages,44.0,0.21,0.84,9.4,0.19,0.5,0.026000000000000000,3,0.49,16,5,1,0.0,0.0,0.01,11,135,0.09,0.017,0.0,1.2,0.052000000000000000,0.041000000000000000,0.529,0.019,17,1.0,0,0.0
789583,Cornmeal Beverage,Beverages,84.0,1.52,1.64,16.4,13.97,0.2,0.821,55,0.19,66,8,20,0.0,0.18,0.03,44,20,0.22,0.023,0.0,2.0,0.042,0.08900000000000000,0.213,0.029000000000000000,5,6.1,0,0.1
173214,Cranberry Juice Cocktail,Beverages,52.0,0.34,0.0,12.25,11.41,0.0,0.0,3,0.04,19,1,0,33.5,0.0,0.0,1,2,0.02,0.015,0.06,0.0,0.0,0.0,0.025,0.0,0,0.0,0,0.0
174140,Cranberry-Apple Juice Drink Bottled,Beverages,63.0,0.11,0.0,15.85,14.5,0.0,0.013000000000000000,3,0.07,17,1,0,39.5,0.0,0.12,2,2,0.02,0.01,0.029000000000000000,0.0,0.0,0.0,0.0,0.0,0,0.7,0,0.5
174142,Cranberry-Apricot Juice Drink Bottled,Beverages,64.0,0.0,0.2,16.2,0.0,0.1,0.0,9,0.15,61,3,23,0.0,0.0,0.0,5,2,0.04,0.015,0.125,0.0,0.005,0.01,0.12,0.02,1,0.0,0,0.0
171902,Cranberry-Grape Juice Drink Bottled,Beverages,56.0,0.1,0.2,14.0,0.0,0.1,0.033,8,0.01,24,3,0,32.0,0.0,0.0,4,3,0.04,0.007000000000000000,0.158,0.0,0.01,0.018000000000000000,0.12,0.028000000000000000,1,0.0,0,0.0
173199,Cream Soda,Beverages,51.0,0.0,0.0,13.3,13.3,0.0,0.0,5,0.05,1,1,0,0.0,0.0,0.0,0,12,0.07,0.008,0.013000000000000000,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
169573,Daiquiri,Beverages,125.0,0.0,0.0,15.7,0.0,0.0,0.0,0,0.01,11,1,0,1.3,0.0,0.0,2,40,0.03,0.016,0.005,0.1,0.001,0.001,0.014000000000000000,0.003,1,0.0,0,0.0
174853,Diet Cola,Beverages,20.0,0.0,0.0,5.16,5.16,0.0,0.0,2,0.02,3,0,0,0.0,0.0,0.0,11,4,0.01,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0.3,0,0.0
171885,Diet Green Tea,Beverages,4.0,0.0,0.0,0.93,0.93,0.0,0.0,1,0.0,5,1,0,9.5,0.0,0.0,0,6,0.01,0.005,0.12,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
174850,Diet Pepper Cola,Beverages,1.0,0.0,0.12,0.12,0.0,0.0,0.0,3,0.02,7,0,0,0.0,0.0,0.0,10,4,0.01,0.002,0.0,0.1,0.005,0.023,0.0,0.0,0,0.0,0,0.0
789669,Eggnog Alcoholic,Beverages,113.0,3.45,3.74,6.62,6.62,0.0,2.1320000000000000,107,0.17,136,16,49,1.2,0.37,0.17,90,45,0.39,0.014000000000000000,0.0,3.5,0.029000000000000000,0.157,0.08900000000000000,0.041000000000000000,1,42.9,0,0.2
174171,Energy Drink Amp,Beverages,46.0,0.08,0.25,12.08,12.08,0.0,0.0,13,0.02,3,3,0,0.0,0.6,0.0,17,27,0.0,0.005,0.0,0.2,0.025,0.34,2.0,0.2,0,0.3,0,0.0
171936,Energy Drink Amp Sugar Free,Beverages,2.0,0.0,0.0,1.03,0.0,0.0,0.0,0,0.0,2,3,0,0.0,0.25,0.0,17,31,0.0,0.005,0.0,0.2,0.0,0.142,0.833,0.083,0,0.0,0,0.0
174172,Energy Drink Full Throttle,Beverages,46.0,0.08,0.25,12.08,12.08,0.0,0.0,13,0.02,3,3,0,0.0,0.25,0.0,0,35,0.0,0.005,0.0,0.2,0.025,0.0,1.6670000000000000,0.16700000000000000,0,0.3,0,0.0
171935,Energy Drink Monster Fortified With Vitamins C B2 B3 B6 B12,Beverages,47.0,0.0,0.47,11.28,10.93,0.0,0.0,0,0.04,2,0,0,0.0,2.57,0.0,0,77,0.01,0.002,0.005,0.0,0.04,0.81,10.16,1.01,0,0.0,0,0.0
173210,Energy Drink Red Bull,Beverages,43.0,0.0,0.46,10.23,10.22,0.0,0.0,6,0.06,3,19,0,0.0,1.97,0.0,0,39,0.01,0.002,0.005,0.2,0.04,0.10300000000000000,9.827,2.167,0,0.3,0,0.0
171870,Energy Drink Red Bull Sugar Free With Added Caffeine Niacin Pantothenic Acid Vitamins B6 And B12,Beverages,5.0,0.08,0.25,0.7,0.0,0.0,0.0,13,0.02,3,3,0,0.0,1.99,0.0,0,83,0.0,0.005,0.003,0.2,0.025,0.575,8.5,1.995,0,0.0,0,0.0
171937,Energy Drink Rockstar,Beverages,58.0,0.22,0.34,12.7,12.26,0.0,0.0,1,0.05,6,0,0,0.0,3.77,0.0,0,16,0.05,0.0,0.0,0.0,0.0,1.6,9.82,1.3530000000000000,0,0.3,0,0.0
171938,Energy Drink Rockstar Sugar Free,Beverages,4.0,0.08,0.25,0.7,0.0,0.0,0.0,13,0.02,3,3,0,0.0,2.5,0.0,0,52,0.0,0.005,0.0,0.2,0.025,1.4170000000000000,8.333,0.833,0,0.0,0,0.0
